Gene,Coefficient,Abs_Coefficient
ENSG00000181894,0.017804350985522584,0.017804350985522584
ENSG00000188011,-0.017802037424559002,0.017802037424559002
ENSG00000168757,-0.01779230947706823,0.01779230947706823
ENSG00000154645,0.017791857679158855,0.017791857679158855
ENSG00000086205,-0.017788794648938747,0.017788794648938747
ENSG00000154639,0.017785385217838307,0.017785385217838307
ENSG00000105398,0.01777526048762768,0.01777526048762768
ENSG00000183690,-0.017770213692803988,0.017770213692803988
ENSG00000183566,0.0177615587299931,0.0177615587299931
ENSG00000106038,-0.017760584254176176,0.017760584254176176
ENSG00000138801,-0.017760295995757406,0.017760295995757406
ENSG00000282122,0.017758455719995746,0.017758455719995746
ENSG00000206072,0.017743511327593522,0.017743511327593522
ENSG00000146674,-0.017734557214109502,0.017734557214109502
ENSG00000054277,-0.017723474296137232,0.017723474296137232
ENSG00000107807,0.01771710967266687,0.01771710967266687
ENSG00000172461,0.017716891493183316,0.017716891493183316
ENSG00000140506,0.017714415775090527,0.017714415775090527
ENSG00000164946,0.017707423306727366,0.017707423306727366
ENSG00000204195,0.017699239586804263,0.017699239586804263
ENSG00000187268,-0.017693609212218034,0.017693609212218034
ENSG00000269113,0.017693081761162056,0.017693081761162056
ENSG00000161640,-0.01769270324725569,0.01769270324725569
ENSG00000165682,0.017677945115246455,0.017677945115246455
ENSG00000173612,-0.01767004613394969,0.01767004613394969
ENSG00000073605,-0.017665112865312527,0.017665112865312527
ENSG00000176046,0.017663160655901143,0.017663160655901143
ENSG00000171133,-0.01766184785936096,0.01766184785936096
ENSG00000168925,-0.017656771266875766,0.017656771266875766
ENSG00000123612,-0.017655594238229183,0.017655594238229183
ENSG00000008196,-0.017653781612247364,0.017653781612247364
ENSG00000174990,0.017651415664489307,0.017651415664489307
ENSG00000204704,-0.01764639962435743,0.01764639962435743
ENSG00000198208,0.017645542972020825,0.017645542972020825
ENSG00000077063,-0.017643796069045467,0.017643796069045467
ENSG00000021355,-0.01764216864261684,0.01764216864261684
ENSG00000140937,0.017641513953904325,0.017641513953904325
ENSG00000178623,-0.01763896555622684,0.01763896555622684
ENSG00000198804,0.017622670937194124,0.017622670937194124
ENSG00000204113,0.017619935824993386,0.017619935824993386
ENSG00000113966,0.017618328379027617,0.017618328379027617
ENSG00000139890,0.017616611568780565,0.017616611568780565
ENSG00000184321,0.01760858773719212,0.01760858773719212
ENSG00000075340,-0.017597626633957315,0.017597626633957315
ENSG00000181518,-0.017592747079319303,0.017592747079319303
ENSG00000099365,0.01758986378637703,0.01758986378637703
ENSG00000167759,0.017588716659970055,0.017588716659970055
ENSG00000140543,-0.017579812683777424,0.017579812683777424
ENSG00000211793,0.017573190996544204,0.017573190996544204
ENSG00000038002,-0.017571138120679876,0.017571138120679876
ENSG00000170923,-0.017570912400494427,0.017570912400494427
ENSG00000137872,-0.01756305555073465,0.01756305555073465
ENSG00000127780,-0.017550064539304862,0.017550064539304862
ENSG00000205100,0.017549871406657713,0.017549871406657713
ENSG00000144182,-0.017546426805656063,0.017546426805656063
ENSG00000131844,-0.017545617929388743,0.017545617929388743
ENSG00000140479,0.017539243707290104,0.017539243707290104
ENSG00000154310,0.017535854334692135,0.017535854334692135
ENSG00000186787,-0.017531983304076373,0.017531983304076373
ENSG00000204381,-0.017530782197937227,0.017530782197937227
ENSG00000170385,-0.017519712411224648,0.017519712411224648
ENSG00000277932,-0.01751970242551485,0.01751970242551485
ENSG00000165325,0.017515566787971927,0.017515566787971927
ENSG00000186231,0.017513744607060254,0.017513744607060254
ENSG00000171724,-0.01751010215038286,0.01751010215038286
ENSG00000101883,-0.017509565598245548,0.017509565598245548
ENSG00000167612,0.017503826784417018,0.017503826784417018
ENSG00000206538,-0.01750378878299144,0.01750378878299144
ENSG00000155622,0.01750255199252402,0.01750255199252402
ENSG00000169840,0.01749271372288961,0.01749271372288961
ENSG00000144681,-0.017488626016108618,0.017488626016108618
ENSG00000197437,-0.017477864036670385,0.017477864036670385
ENSG00000005801,-0.017476387706733446,0.017476387706733446
ENSG00000176567,-0.01747551806153625,0.01747551806153625
ENSG00000198691,0.01746497157152904,0.01746497157152904
ENSG00000101180,0.017461866492305064,0.017461866492305064
ENSG00000109832,-0.01744989234207324,0.01744989234207324
ENSG00000083168,0.01744931367939541,0.01744931367939541
ENSG00000112773,-0.017445110135254814,0.017445110135254814
ENSG00000075429,-0.017444651074642315,0.017444651074642315
ENSG00000206384,0.01744353188563242,0.01744353188563242
ENSG00000196131,-0.017439487329995923,0.017439487329995923
ENSG00000227124,0.017430472428321374,0.017430472428321374
ENSG00000182732,-0.017430406424057406,0.017430406424057406
ENSG00000166532,-0.01742868665449961,0.01742868665449961
ENSG00000198842,-0.017418080243346373,0.017418080243346373
ENSG00000186910,-0.0174166346146362,0.0174166346146362
ENSG00000138821,-0.01741196944348345,0.01741196944348345
ENSG00000077942,-0.017410414676807623,0.017410414676807623
ENSG00000121871,-0.01740855827049721,0.01740855827049721
ENSG00000172901,0.017401501718460975,0.017401501718460975
ENSG00000168140,0.01740044002774972,0.01740044002774972
ENSG00000171446,0.017397330776883352,0.017397330776883352
ENSG00000104140,-0.017389851129082128,0.017389851129082128
ENSG00000105549,0.017389558241551948,0.017389558241551948
ENSG00000140563,0.01738647016655634,0.01738647016655634
ENSG00000164197,-0.017369202812782415,0.017369202812782415
ENSG00000198677,-0.01736907759345216,0.01736907759345216
ENSG00000167011,-0.01736697839738986,0.01736697839738986
ENSG00000119927,0.01736223487106895,0.01736223487106895
ENSG00000181017,-0.01735586748460205,0.01735586748460205
ENSG00000205940,0.017352606320200487,0.017352606320200487
ENSG00000197124,-0.017351073392247264,0.017351073392247264
ENSG00000221995,-0.017347604539412472,0.017347604539412472
ENSG00000206107,-0.01734642267748506,0.01734642267748506
ENSG00000164707,-0.017341530592367628,0.017341530592367628
ENSG00000114547,0.017339785976010522,0.017339785976010522
ENSG00000147509,-0.0173381800318408,0.0173381800318408
ENSG00000007933,0.01733728692248228,0.01733728692248228
ENSG00000172367,0.01733144061291774,0.01733144061291774
ENSG00000071203,0.017324503871509574,0.017324503871509574
ENSG00000174004,-0.017317601624063907,0.017317601624063907
ENSG00000103310,0.017315090755018914,0.017315090755018914
ENSG00000005961,-0.017312472406522166,0.017312472406522166
ENSG00000069696,-0.01731152851886904,0.01731152851886904
ENSG00000111837,0.01730910387380858,0.01730910387380858
ENSG00000105370,0.017306769062668738,0.017306769062668738
ENSG00000256463,0.017298331422411134,0.017298331422411134
ENSG00000156113,0.017295552372658046,0.017295552372658046
ENSG00000168079,0.0172929065861708,0.0172929065861708
ENSG00000155087,0.017288287901654115,0.017288287901654115
ENSG00000145425,-0.01728727540918113,0.01728727540918113
ENSG00000187486,-0.017269390029657737,0.017269390029657737
ENSG00000174015,-0.017266235094328567,0.017266235094328567
ENSG00000162643,-0.017264020128233255,0.017264020128233255
ENSG00000101445,-0.017260795493545977,0.017260795493545977
ENSG00000276380,0.01725760653308174,0.01725760653308174
ENSG00000130055,0.017257037749284176,0.017257037749284176
ENSG00000169439,0.01724970983460554,0.01724970983460554
ENSG00000234906,0.01724952597391073,0.01724952597391073
ENSG00000049540,0.017247358147593445,0.017247358147593445
ENSG00000180269,-0.017240778599529043,0.017240778599529043
ENSG00000138604,-0.01723827413528168,0.01723827413528168
ENSG00000115604,-0.017238001679548382,0.017238001679548382
ENSG00000133048,0.017235316683726284,0.017235316683726284
ENSG00000126856,-0.01723250165286416,0.01723250165286416
ENSG00000132446,0.017220481119590587,0.017220481119590587
ENSG00000197343,-0.01721960716730155,0.01721960716730155
ENSG00000170848,0.017219233441993064,0.017219233441993064
ENSG00000211717,-0.0172135551141646,0.0172135551141646
ENSG00000096088,0.01721151427001571,0.01721151427001571
ENSG00000005059,-0.017183771044195058,0.017183771044195058
ENSG00000178201,0.01718136599687266,0.01718136599687266
ENSG00000224807,0.017177712981592184,0.017177712981592184
ENSG00000006128,-0.01716808582916932,0.01716808582916932
ENSG00000175077,0.01716001155418843,0.01716001155418843
ENSG00000006016,-0.01715847333436929,0.01715847333436929
ENSG00000141012,0.017156761831139025,0.017156761831139025
ENSG00000204246,-0.01714878277699934,0.01714878277699934
ENSG00000121318,-0.017147705991963302,0.017147705991963302
ENSG00000196460,0.017138764301310505,0.017138764301310505
ENSG00000154237,-0.017134637820582055,0.017134637820582055
ENSG00000169704,-0.017133340015077214,0.017133340015077214
ENSG00000168067,0.017131414216017812,0.017131414216017812
ENSG00000101190,0.017130548451923914,0.017130548451923914
ENSG00000106665,-0.017124409717298256,0.017124409717298256
ENSG00000125571,0.017121983249317525,0.017121983249317525
ENSG00000184351,0.017116096352508034,0.017116096352508034
ENSG00000157110,0.01710561263272977,0.01710561263272977
ENSG00000092929,0.017103871436844525,0.017103871436844525
ENSG00000188095,-0.017103012731902574,0.017103012731902574
ENSG00000162881,0.01710075747310487,0.01710075747310487
ENSG00000197887,0.017098959768475898,0.017098959768475898
ENSG00000205002,0.017094493716247657,0.017094493716247657
ENSG00000144837,-0.0170917978484152,0.0170917978484152
ENSG00000157315,-0.0170867894254406,0.0170867894254406
ENSG00000143028,-0.017077620131016807,0.017077620131016807
ENSG00000185926,-0.01707370249837002,0.01707370249837002
ENSG00000196689,-0.017072810525887393,0.017072810525887393
ENSG00000139292,0.01706538897939877,0.01706538897939877
ENSG00000196739,-0.01706243617199881,0.01706243617199881
ENSG00000099256,-0.01705979157428708,0.01705979157428708
ENSG00000205903,-0.017057494047148746,0.017057494047148746
ENSG00000105991,0.017054797909986024,0.017054797909986024
ENSG00000189401,0.017045357918317544,0.017045357918317544
ENSG00000177463,-0.017043282774385392,0.017043282774385392
ENSG00000161277,-0.01704270753851797,0.01704270753851797
ENSG00000128709,-0.017031948786093744,0.017031948786093744
ENSG00000136383,-0.017020833415789558,0.017020833415789558
ENSG00000123569,0.017020713014933554,0.017020713014933554
ENSG00000183032,-0.01701023013474223,0.01701023013474223
ENSG00000103485,-0.01700908959127422,0.01700908959127422
ENSG00000105223,0.01700847698072576,0.01700847698072576
ENSG00000178372,-0.017002268389844134,0.017002268389844134
ENSG00000166793,-0.01698562425200789,0.01698562425200789
ENSG00000007171,-0.016982770148865373,0.016982770148865373
ENSG00000158731,0.016980506688929895,0.016980506688929895
ENSG00000171316,0.016972258508714227,0.016972258508714227
ENSG00000166317,0.016969801586486366,0.016969801586486366
ENSG00000178460,0.01695893569648175,0.01695893569648175
ENSG00000204131,0.016957923038377322,0.016957923038377322
ENSG00000120885,0.01695789871416358,0.01695789871416358
ENSG00000237412,0.016956063955875202,0.016956063955875202
ENSG00000164508,0.016955244130078394,0.016955244130078394
ENSG00000188107,0.016945610374801412,0.016945610374801412
ENSG00000233136,-0.016942820694846008,0.016942820694846008
ENSG00000120693,-0.016936467999538324,0.016936467999538324
ENSG00000196605,-0.01692190652033497,0.01692190652033497
ENSG00000206150,-0.016906219851454365,0.016906219851454365
ENSG00000164318,-0.016901340348107696,0.016901340348107696
ENSG00000137285,-0.016899257414194038,0.016899257414194038
ENSG00000182022,0.016896900108759567,0.016896900108759567
ENSG00000110195,0.016889477603827828,0.016889477603827828
ENSG00000274736,0.016886080597530155,0.016886080597530155
ENSG00000165204,0.01688485576286987,0.01688485576286987
ENSG00000187238,0.016869176423337573,0.016869176423337573
ENSG00000188716,0.01686105456064277,0.01686105456064277
ENSG00000137757,0.01686035750004426,0.01686035750004426
ENSG00000229453,0.016856223820532826,0.016856223820532826
ENSG00000108231,-0.01685575489719119,0.01685575489719119
ENSG00000170017,0.016844919119062173,0.016844919119062173
ENSG00000156463,-0.016844741712971078,0.016844741712971078
ENSG00000115596,-0.016838410000103853,0.016838410000103853
ENSG00000173334,0.016837123018044364,0.016837123018044364
ENSG00000124429,0.016833216367213986,0.016833216367213986
ENSG00000181562,-0.01683311634876442,0.01683311634876442
ENSG00000157551,-0.016827671312792433,0.016827671312792433
ENSG00000180806,0.016827323979838573,0.016827323979838573
ENSG00000101441,0.016819860696305367,0.016819860696305367
ENSG00000182195,0.01681567687736975,0.01681567687736975
ENSG00000160539,-0.016814631718915094,0.016814631718915094
ENSG00000116032,0.01681229240480647,0.01681229240480647
ENSG00000144908,-0.016812021628808863,0.016812021628808863
ENSG00000113578,-0.016806787583794103,0.016806787583794103
ENSG00000226761,0.016803143117628004,0.016803143117628004
ENSG00000166220,0.01679531270875888,0.01679531270875888
ENSG00000188991,0.016793398682475074,0.016793398682475074
ENSG00000159261,-0.016793244206261937,0.016793244206261937
ENSG00000186924,-0.016787354176611056,0.016787354176611056
ENSG00000198326,-0.016786982279340577,0.016786982279340577
ENSG00000120242,-0.016772985213822703,0.016772985213822703
ENSG00000231824,0.016771729550127533,0.016771729550127533
ENSG00000205838,0.016765909772140007,0.016765909772140007
ENSG00000175344,-0.01676587845194793,0.01676587845194793
ENSG00000239474,0.016761267225286435,0.016761267225286435
ENSG00000130635,0.016760690461656846,0.016760690461656846
ENSG00000162267,-0.016758262871397676,0.016758262871397676
ENSG00000088320,-0.016757648710828733,0.016757648710828733
ENSG00000258484,-0.016756783999873938,0.016756783999873938
ENSG00000278674,0.01675671853583015,0.01675671853583015
ENSG00000004939,0.016746175890198216,0.016746175890198216
ENSG00000148948,-0.016743004528308226,0.016743004528308226
ENSG00000203734,0.016742271013957675,0.016742271013957675
ENSG00000151532,0.016741033875651082,0.016741033875651082
ENSG00000113302,0.016738700355012275,0.016738700355012275
ENSG00000151962,0.016735202314130452,0.016735202314130452
ENSG00000123901,-0.016728868435696355,0.016728868435696355
ENSG00000106302,-0.016721988219199655,0.016721988219199655
ENSG00000197385,-0.016701195205775312,0.016701195205775312
ENSG00000156885,0.01669931887018175,0.01669931887018175
ENSG00000100505,-0.016693151476234496,0.016693151476234496
ENSG00000175866,-0.016688146929714594,0.016688146929714594
ENSG00000160191,-0.016687447860024168,0.016687447860024168
ENSG00000126970,0.01668519401418373,0.01668519401418373
ENSG00000166783,-0.016676195901189007,0.016676195901189007
ENSG00000186509,-0.01667105399080375,0.01667105399080375
ENSG00000119715,-0.016666617080374868,0.016666617080374868
ENSG00000144583,0.01666654748530758,0.01666654748530758
ENSG00000256812,-0.016661851167813577,0.016661851167813577
ENSG00000166682,0.0166573214054646,0.0166573214054646
ENSG00000188573,-0.016654875341989502,0.016654875341989502
ENSG00000108759,0.016649607318251682,0.016649607318251682
ENSG00000187483,0.016649100833959297,0.016649100833959297
ENSG00000101665,-0.016648484550043852,0.016648484550043852
ENSG00000144227,-0.01664578585645466,0.01664578585645466
ENSG00000143412,-0.016640252204741565,0.016640252204741565
ENSG00000187889,0.016632203465821557,0.016632203465821557
ENSG00000103888,0.01663176456136621,0.01663176456136621
ENSG00000130876,0.01662963860684688,0.01662963860684688
ENSG00000133124,0.016629157200064585,0.016629157200064585
ENSG00000164344,-0.01662817126427391,0.01662817126427391
ENSG00000213760,0.016627473982650114,0.016627473982650114
ENSG00000109846,0.016626156329570412,0.016626156329570412
ENSG00000023839,0.01662185058710561,0.01662185058710561
ENSG00000160202,0.016621569023303452,0.016621569023303452
ENSG00000185615,-0.016621396397295908,0.016621396397295908
ENSG00000168356,-0.016620456853097113,0.016620456853097113
ENSG00000172489,0.016620259498423377,0.016620259498423377
ENSG00000164089,-0.016613106162033157,0.016613106162033157
ENSG00000057593,0.016608124384132544,0.016608124384132544
ENSG00000172243,0.01660394182572354,0.01660394182572354
ENSG00000099812,-0.01659699497865144,0.01659699497865144
ENSG00000137857,-0.016594507819900323,0.016594507819900323
ENSG00000197786,0.016592455212062988,0.016592455212062988
ENSG00000064115,-0.016591954411717225,0.016591954411717225
ENSG00000265681,-0.016590569344408855,0.016590569344408855
ENSG00000198390,0.016585292538130427,0.016585292538130427
ENSG00000213996,0.01658283638197633,0.01658283638197633
ENSG00000159197,-0.01657757067982318,0.01657757067982318
ENSG00000144452,0.016560717371097298,0.016560717371097298
ENSG00000113161,-0.016559065626151517,0.016559065626151517
ENSG00000130037,-0.016558334097114047,0.016558334097114047
ENSG00000211934,0.01655802944662905,0.01655802944662905
ENSG00000204866,-0.016555829515354045,0.016555829515354045
ENSG00000205495,-0.016555810272301196,0.016555810272301196
ENSG00000157445,-0.01655539890017629,0.01655539890017629
ENSG00000178175,-0.01655422202736496,0.01655422202736496
ENSG00000174607,-0.016554054064042176,0.016554054064042176
ENSG00000166900,0.016544519169643154,0.016544519169643154
ENSG00000175928,0.016539121846440453,0.016539121846440453
ENSG00000125823,-0.016532374476467104,0.016532374476467104
ENSG00000136327,0.01652781753842513,0.01652781753842513
ENSG00000161850,-0.01652695625313382,0.01652695625313382
ENSG00000182271,0.016521327451306016,0.016521327451306016
ENSG00000186051,0.016519121952807796,0.016519121952807796
ENSG00000186119,-0.01650750168581626,0.01650750168581626
ENSG00000159387,0.016494162481083846,0.016494162481083846
ENSG00000102119,0.016489517158793675,0.016489517158793675
ENSG00000107130,0.016489196385807064,0.016489196385807064
ENSG00000008311,-0.016485068519899976,0.016485068519899976
ENSG00000108813,0.016484387110725984,0.016484387110725984
ENSG00000184185,-0.01647441610173958,0.01647441610173958
ENSG00000074966,-0.01647392542928753,0.01647392542928753
ENSG00000067992,0.01647206681177171,0.01647206681177171
ENSG00000107859,0.016471529996019172,0.016471529996019172
ENSG00000106560,-0.016469822329269197,0.016469822329269197
ENSG00000102543,0.016469757440929947,0.016469757440929947
ENSG00000107282,0.016466821969949884,0.016466821969949884
ENSG00000257780,-0.016457517276996916,0.016457517276996916
ENSG00000152270,0.01645622405931728,0.01645622405931728
ENSG00000124570,-0.016451995001784167,0.016451995001784167
ENSG00000163817,-0.01644788732396745,0.01644788732396745
ENSG00000186891,-0.01644308105857646,0.01644308105857646
ENSG00000268629,0.016437917830871163,0.016437917830871163
ENSG00000100433,0.01643214707981667,0.01643214707981667
ENSG00000144711,-0.016431349305149195,0.016431349305149195
ENSG00000237521,-0.016427180300695825,0.016427180300695825
ENSG00000171714,0.016408052586905406,0.016408052586905406
ENSG00000089094,-0.01640796046814909,0.01640796046814909
ENSG00000164879,0.01640649579377637,0.01640649579377637
ENSG00000150526,-0.016404298669857112,0.016404298669857112
ENSG00000240747,-0.016398587157743387,0.016398587157743387
ENSG00000169306,0.016395359251649234,0.016395359251649234
ENSG00000186642,-0.016395016105866096,0.016395016105866096
ENSG00000143631,-0.016394986715717156,0.016394986715717156
ENSG00000275302,0.0163941597387097,0.0163941597387097
ENSG00000183733,0.016392828545050468,0.016392828545050468
ENSG00000148123,0.016378443356255795,0.016378443356255795
ENSG00000100360,-0.01637389641058197,0.01637389641058197
ENSG00000162878,0.016369267602833235,0.016369267602833235
ENSG00000185897,0.016367397288562846,0.016367397288562846
ENSG00000002726,-0.016366052372341493,0.016366052372341493
ENSG00000179873,-0.016361126904797137,0.016361126904797137
ENSG00000187258,-0.016359156721905403,0.016359156721905403
ENSG00000137225,-0.01634567411437213,0.01634567411437213
ENSG00000206536,0.01634425040152749,0.01634425040152749
ENSG00000169436,-0.01634282759547773,0.01634282759547773
ENSG00000128266,-0.016342543061106336,0.016342543061106336
ENSG00000101425,0.016341505228694753,0.016341505228694753
ENSG00000155099,0.01633930236748875,0.01633930236748875
ENSG00000151365,0.016335248117025632,0.016335248117025632
ENSG00000244067,-0.01632721468654743,0.01632721468654743
ENSG00000175155,-0.016327201575266223,0.016327201575266223
ENSG00000211898,-0.016327015919963557,0.016327015919963557
ENSG00000214643,-0.01631916620053725,0.01631916620053725
ENSG00000105550,0.01631886303774997,0.01631886303774997
ENSG00000282815,-0.016314400738816258,0.016314400738816258
ENSG00000188585,-0.016303624688401415,0.016303624688401415
ENSG00000185652,0.016295318215469028,0.016295318215469028
ENSG00000052802,-0.016290957568417384,0.016290957568417384
ENSG00000123243,0.016286631529322023,0.016286631529322023
ENSG00000213934,-0.01627797298181245,0.01627797298181245
ENSG00000174482,0.01627550591826286,0.01627550591826286
ENSG00000075407,0.01627002836792797,0.01627002836792797
ENSG00000196660,-0.01626738479231052,0.01626738479231052
ENSG00000144891,-0.016264995172706728,0.016264995172706728
ENSG00000104218,0.0162524895117545,0.0162524895117545
ENSG00000163823,0.016245423550493455,0.016245423550493455
ENSG00000166405,0.016245386056827304,0.016245386056827304
ENSG00000161905,-0.016244434775039795,0.016244434775039795
ENSG00000116544,-0.016238777720580005,0.016238777720580005
ENSG00000132199,-0.016235024496184407,0.016235024496184407
ENSG00000163462,0.016225843906422288,0.016225843906422288
ENSG00000130844,0.01622514812030113,0.01622514812030113
ENSG00000145332,0.01621409741524508,0.01621409741524508
ENSG00000165125,0.016210618779528636,0.016210618779528636
ENSG00000016082,0.016204416157074523,0.016204416157074523
ENSG00000134612,-0.016201889982178617,0.016201889982178617
ENSG00000131668,0.016197834945730936,0.016197834945730936
ENSG00000198597,-0.01619374560888745,0.01619374560888745
ENSG00000183439,-0.016192534245446814,0.016192534245446814
ENSG00000196664,0.016191422456946655,0.016191422456946655
ENSG00000175265,-0.016189952187184022,0.016189952187184022
ENSG00000186790,0.016188665638290783,0.016188665638290783
ENSG00000101197,0.01618707271610877,0.01618707271610877
ENSG00000063127,-0.016178005468089614,0.016178005468089614
ENSG00000118420,0.016175739718857333,0.016175739718857333
ENSG00000123610,0.016172966039716376,0.016172966039716376
ENSG00000065675,-0.016168542963823584,0.016168542963823584
ENSG00000216671,0.016167769219567443,0.016167769219567443
ENSG00000244537,-0.016167667185136896,0.016167667185136896
ENSG00000152086,-0.01616369883534475,0.01616369883534475
ENSG00000170915,-0.016161973503041445,0.016161973503041445
ENSG00000105255,0.01615864461489856,0.01615864461489856
ENSG00000164070,0.016150086537586324,0.016150086537586324
ENSG00000105982,0.01614701998103424,0.01614701998103424
ENSG00000161638,0.01614023046408396,0.01614023046408396
ENSG00000081760,-0.01613981157095544,0.01613981157095544
ENSG00000172216,0.01613874599539378,0.01613874599539378
ENSG00000184697,0.016134805765262827,0.016134805765262827
ENSG00000186526,0.016134059890709034,0.016134059890709034
ENSG00000183826,0.016126283410978177,0.016126283410978177
ENSG00000135355,-0.016123436671604336,0.016123436671604336
ENSG00000188910,-0.016119486433360464,0.016119486433360464
ENSG00000171227,-0.016115508118025503,0.016115508118025503
ENSG00000242221,0.016113451144000725,0.016113451144000725
ENSG00000100628,-0.01611113940838212,0.01611113940838212
ENSG00000146147,-0.016110204787077826,0.016110204787077826
ENSG00000108001,-0.016106445269610976,0.016106445269610976
ENSG00000112337,0.016100799515252798,0.016100799515252798
ENSG00000125788,-0.016100572190810677,0.016100572190810677
ENSG00000120057,-0.016100407999159756,0.016100407999159756
ENSG00000177042,-0.016094356280656835,0.016094356280656835
ENSG00000181638,0.016092958677476336,0.016092958677476336
ENSG00000219186,0.0160905475160899,0.0160905475160899
ENSG00000083454,-0.016090437738771952,0.016090437738771952
ENSG00000213578,0.016086268252494932,0.016086268252494932
ENSG00000244482,0.016085850875939757,0.016085850875939757
ENSG00000146021,-0.016083689238063442,0.016083689238063442
ENSG00000128805,-0.01608004533715124,0.01608004533715124
ENSG00000233436,0.016072648514434858,0.016072648514434858
ENSG00000170920,-0.016063706321290134,0.016063706321290134
ENSG00000090013,0.016061949882231537,0.016061949882231537
ENSG00000081479,0.016055985498551046,0.016055985498551046
ENSG00000130830,-0.01604394746391801,0.01604394746391801
ENSG00000169040,0.016039984688781882,0.016039984688781882
ENSG00000133980,0.01603667407818698,0.01603667407818698
ENSG00000197540,0.01602801859931089,0.01602801859931089
ENSG00000275722,-0.01601734110104714,0.01601734110104714
ENSG00000006377,0.01601026438846273,0.01601026438846273
ENSG00000186038,0.01600666975760195,0.01600666975760195
ENSG00000198028,0.01600620010810706,0.01600620010810706
ENSG00000181693,-0.016004812350654145,0.016004812350654145
ENSG00000092200,-0.015994043231439034,0.015994043231439034
ENSG00000067082,0.015992499221085664,0.015992499221085664
ENSG00000166558,0.01598633027615737,0.01598633027615737
ENSG00000106976,-0.01597673700244506,0.01597673700244506
ENSG00000129450,0.015967529685233173,0.015967529685233173
ENSG00000117877,0.015961971602912982,0.015961971602912982
ENSG00000157510,-0.01595900269960432,0.01595900269960432
ENSG00000144362,0.01595865001341684,0.01595865001341684
ENSG00000108405,0.015954930669595153,0.015954930669595153
ENSG00000188817,-0.015950766156369887,0.015950766156369887
ENSG00000117069,-0.015946306236409573,0.015946306236409573
ENSG00000091482,0.015943395680137345,0.015943395680137345
ENSG00000106013,-0.015942096668906613,0.015942096668906613
ENSG00000142405,-0.015941216763564702,0.015941216763564702
ENSG00000105371,0.015941161247054605,0.015941161247054605
ENSG00000198643,-0.015935409377870545,0.015935409377870545
ENSG00000138613,-0.015928856844417288,0.015928856844417288
ENSG00000121552,-0.01592745481174119,0.01592745481174119
ENSG00000139211,-0.015921547116259607,0.015921547116259607
ENSG00000221837,-0.01591766399775141,0.01591766399775141
ENSG00000126243,-0.01591592121960961,0.01591592121960961
ENSG00000118276,-0.015907996975737554,0.015907996975737554
ENSG00000172742,0.015906143818715753,0.015906143818715753
ENSG00000187855,0.015905502083193405,0.015905502083193405
ENSG00000118518,-0.015902451309294966,0.015902451309294966
ENSG00000165985,-0.015899202142753692,0.015899202142753692
ENSG00000186812,-0.01589696534548801,0.01589696534548801
ENSG00000211716,0.01589531945397034,0.01589531945397034
ENSG00000153404,0.015894326012776256,0.015894326012776256
ENSG00000117009,-0.015890218924665394,0.015890218924665394
ENSG00000198889,-0.01588859192102383,0.01588859192102383
ENSG00000211805,0.015885290689828538,0.015885290689828538
ENSG00000120694,0.0158791894920873,0.0158791894920873
ENSG00000203722,-0.015877348951197818,0.015877348951197818
ENSG00000178150,0.01587701884692203,0.01587701884692203
ENSG00000221946,0.015866928766289125,0.015866928766289125
ENSG00000092036,-0.01586583054114995,0.01586583054114995
ENSG00000119121,0.015854786885829825,0.015854786885829825
ENSG00000176495,0.01584557625578593,0.01584557625578593
ENSG00000101945,0.01584516629867954,0.01584516629867954
ENSG00000103316,-0.015844190667023087,0.015844190667023087
ENSG00000156269,-0.015838684470248138,0.015838684470248138
ENSG00000168594,-0.01583822554540796,0.01583822554540796
ENSG00000139537,-0.015838101457754928,0.015838101457754928
ENSG00000008118,-0.015830278201197926,0.015830278201197926
ENSG00000106772,0.015824395121704814,0.015824395121704814
ENSG00000169031,-0.015823499151223115,0.015823499151223115
ENSG00000187049,0.015821089080219702,0.015821089080219702
ENSG00000198331,0.015818891872891337,0.015818891872891337
ENSG00000152240,-0.015817929173423714,0.015817929173423714
ENSG00000105974,-0.01581529717597649,0.01581529717597649
ENSG00000198839,-0.015809187449812773,0.015809187449812773
ENSG00000109762,-0.015808641986919978,0.015808641986919978
ENSG00000204176,-0.015801907111621247,0.015801907111621247
ENSG00000116106,0.015800401066324053,0.015800401066324053
ENSG00000134533,-0.015799596772732533,0.015799596772732533
ENSG00000204361,-0.01577908909313419,0.01577908909313419
ENSG00000171989,-0.015776657314940046,0.015776657314940046
ENSG00000151150,-0.015775426518812332,0.015775426518812332
ENSG00000157214,-0.015771073559433562,0.015771073559433562
ENSG00000153165,-0.01576690721914086,0.01576690721914086
ENSG00000089597,0.01575922859424175,0.01575922859424175
ENSG00000110455,-0.015754639401209587,0.015754639401209587
ENSG00000142513,0.015754466271724013,0.015754466271724013
ENSG00000106327,0.015746074047896384,0.015746074047896384
ENSG00000127533,-0.015744509201072402,0.015744509201072402
ENSG00000186009,-0.015744415502460647,0.015744415502460647
ENSG00000205916,-0.015739391698384023,0.015739391698384023
ENSG00000211780,0.01573480227024713,0.01573480227024713
ENSG00000196712,-0.015734614682966937,0.015734614682966937
ENSG00000196188,-0.015734488082036625,0.015734488082036625
ENSG00000183092,-0.01573096509581557,0.01573096509581557
ENSG00000145934,0.015722938070889793,0.015722938070889793
ENSG00000189269,-0.01572241304082644,0.01572241304082644
ENSG00000204577,0.015716197951377863,0.015716197951377863
